assembly_name,family,component_count,body_count,edge_count,face_count,vertex_count,mass,volume,surface_area,material,complexity_ratio,rotational_symmetry,geometric_complexity,source_file,json_found,properties_name,properties_vertex_count,properties_edge_count,properties_face_count,properties_loop_count,properties_shell_count,properties_body_count,properties_area,properties_volume,properties_density,properties_mass,properties_design_type,properties_likes_count,properties_comments_count,properties_views_count
22140_9cda24cc,simple_rotor,1,1.0,155.0,53.0,106.0,0.3892547601551495,49.58659365033753,0.0,Steel,2.9245283018867925,1,314.0,/Users/ulukbekrahmanov/Desktop/fusion_subset/22140_9cda24cc/assembly.json,True,Untitled,106,155,53,81,1,1,676.758216377296,49.58659365033753,0.00785,0.38925476015514954,ParametricDesignType,0,0,328
23035_6087bb57,medium_rotor,1,20.0,339.0,172.0,244.0,2.039445939182852,259.80203046915307,0.0,Steel,1.9709302325581397,0,755.0,/Users/ulukbekrahmanov/Desktop/fusion_subset/23035_6087bb57/assembly.json,True,Untitled,244,339,172,221,20,20,875.0511571346906,259.80203046915307,0.007850000000000003,2.039445939182852,ParametricDesignType,0,0,572
21836_5bc91e49,symmetric_rotor,16,12.0,1200.0,442.0,799.0,0.0689940749129014,8.78905412903203,0.0,Steel,2.7149321266968327,1,2441.0,/Users/ulukbekrahmanov/Desktop/fusion_subset/21836_5bc91e49/assembly.json,True,Untitled,799,1200,442,474,12,12,55.41183443616172,8.78905412903203,0.007850000000000001,0.06899407491290144,ParametricDesignType,0,0,356
21539_cfe1f7fd,medium_rotor,28,39.0,1188.0,491.0,799.0,60.6906296487324,11842.802573859202,0.0,"Steel, Glass, Cast, Clear",2.419551934826884,0,2478.0,/Users/ulukbekrahmanov/Desktop/fusion_subset/21539_cfe1f7fd/assembly.json,True,Untitled,799,1188,491,529,39,39,28466.332674221798,11842.802573859202,0.00512468474165868,60.6906296487324,ParametricDesignType,1,0,1051
21626_b34008e6,medium_rotor,13,16.0,555.0,338.0,449.0,1.0553416585628623,217.5266593869407,0.0,"Wood, Stainless Steel, Brass",1.642011834319527,0,1342.0,/Users/ulukbekrahmanov/Desktop/fusion_subset/21626_b34008e6/assembly.json,True,Untitled,449,555,338,608,16,16,818.8602860855835,217.5266593869407,0.004851550892829185,1.0553416585628623,ParametricDesignType,5,0,921
21862_ec534e16,simple_rotor,1,3.0,94.0,29.0,69.0,0.220769544467236,28.123508849329436,0.0,Steel,3.2413793103448274,1,192.0,/Users/ulukbekrahmanov/Desktop/fusion_subset/21862_ec534e16/assembly.json,True,Untitled,69,94,29,29,3,3,219.69991863885645,28.123508849329436,0.00785,0.22076954446723607,ParametricDesignType,1,0,698
21451_fea6f0d1,simple_rotor,3,1.0,12.0,7.0,8.0,0.4638719619957329,59.091969680985095,0.0,Steel,1.7142857142857142,0,27.0,/Users/ulukbekrahmanov/Desktop/fusion_subset/21451_fea6f0d1/assembly.json,True,Untitled,8,12,7,8,1,1,104.24353636216814,59.091969680985095,0.00785,0.46387196199573294,ParametricDesignType,4,0,751
20431_27e7f151,medium_rotor,3,25.0,582.0,304.0,401.0,0.2047317299452175,191.96759538602188,0.0,"Rubber, Nitrile, ABS Plastic, Aluminum, Anodized Blue",1.9144736842105263,0,1287.0,/Users/ulukbekrahmanov/Desktop/fusion_subset/20431_27e7f151/assembly.json,True,Untitled,401,582,304,383,25,25,756.4306541944308,191.96759538602188,0.001066491089465014,0.2047317299452175,ParametricDesignType,1,1,598
23493_57512264,medium_rotor,16,15.0,1384.0,592.0,863.0,0.2159338290467302,27.507494146080276,0.0,Steel,2.3378378378378377,0,2839.0,/Users/ulukbekrahmanov/Desktop/fusion_subset/23493_57512264/assembly.json,True,Untitled,863,1384,592,683,15,15,659.6116636997508,27.507494146080276,0.007850000000000001,0.2159338290467302,ParametricDesignType,0,0,363
23170_6ea8ded5,symmetric_rotor,1,13.0,588.0,224.0,385.0,0.2302299214288099,29.328652411313357,0.0,Steel,2.625,1,1197.0,/Users/ulukbekrahmanov/Desktop/fusion_subset/23170_6ea8ded5/assembly.json,True,Untitled,385,588,224,229,13,13,251.39692912793666,29.328652411313357,0.007850000000000005,0.23022992142880996,ParametricDesignType,2,0,534
22747_3f6faf4c,simple_rotor,7,9.0,133.0,64.0,91.0,1.199824853725384,152.84393041087694,0.0,Steel,2.078125,0,288.0,/Users/ulukbekrahmanov/Desktop/fusion_subset/22747_3f6faf4c/assembly.json,True,Untitled,91,133,64,74,9,9,1210.141018389244,152.84393041087694,0.00785,1.199824853725384,ParametricDesignType,0,0,287
20925_dc64a33a,medium_rotor,1,1.0,532.0,239.0,325.0,0.0292313545760482,3.723739436439271,0.0,Steel,2.225941422594142,0,1096.0,/Users/ulukbekrahmanov/Desktop/fusion_subset/20925_dc64a33a/assembly.json,True,Untitled,325,532,239,271,1,1,45.416004619828385,3.723739436439271,0.00785,0.029231354576048276,ParametricDesignType,18,6,8721
21603_98a15295,symmetric_rotor,4,3.0,320.0,126.0,215.0,0.1108465450060929,158.35220715156137,0.0,Bamboo,2.5396825396825395,1,661.0,/Users/ulukbekrahmanov/Desktop/fusion_subset/21603_98a15295/assembly.json,True,Untitled,215,320,126,157,3,3,681.3438421748017,158.35220715156137,0.0007,0.11084654500609296,ParametricDesignType,1,0,1318
23417_9a9e9937,medium_rotor,1,7.0,873.0,375.0,486.0,15.403850819944877,1962.2739898018951,0.0,Steel,2.328,0,1734.0,/Users/ulukbekrahmanov/Desktop/fusion_subset/23417_9a9e9937/assembly.json,True,Untitled,486,873,375,377,7,7,3085.3548285693014,1962.2739898018954,0.007849999999999998,15.403850819944875,ParametricDesignType,10,1,749
21797_69df08d5,high_complexity_rotor,19,21.0,4152.0,1432.0,2768.0,0.1929566664784445,182.03459101740057,0.0,ABS Plastic,2.899441340782123,1,8352.0,/Users/ulukbekrahmanov/Desktop/fusion_subset/21797_69df08d5/assembly.json,True,Untitled,2768,4152,1432,1546,21,21,1164.7779043120331,182.03459101740057,0.0010599999999999997,0.19295666647844456,ParametricDesignType,1,0,509
21991_ab98f156,high_complexity_rotor,5,90.0,2982.0,1520.0,1990.0,46.08749934755497,15240.39577829286,0.0,"Acrylic, Clear, Steel, Plastic",1.9618421052631576,0,6492.0,/Users/ulukbekrahmanov/Desktop/fusion_subset/21991_ab98f156/assembly.json,True,Untitled,1990,2982,1520,2006,90,90,30424.19437794057,15240.395778292861,0.003024035597106876,46.08749934755497,ParametricDesignType,0,0,696
23034_b38134ee,medium_rotor,1,25.0,245.0,154.0,191.0,2.0202954312703065,279.003446371105,0.0,"Steel, Aluminum",1.5909090909090908,0,590.0,/Users/ulukbekrahmanov/Desktop/fusion_subset/23034_b38134ee/assembly.json,True,Untitled,191,245,154,234,25,25,1082.454142475389,279.003446371105,0.007241112816158885,2.0202954312703065,ParametricDesignType,0,0,421
21612_e2981dae,simple_rotor,1,2.0,91.0,54.0,64.0,1.7654620252215576,224.89962104733215,0.0,Steel,1.6851851851851851,0,209.0,/Users/ulukbekrahmanov/Desktop/fusion_subset/21612_e2981dae/assembly.json,True,Untitled,64,91,54,78,2,2,810.7139528993765,224.89962104733218,0.00785,1.7654620252215576,ParametricDesignType,7,3,355
21785_d595ced5,simple_rotor,1,2.0,152.0,61.0,96.0,0.0215821478060696,20.360516798178935,0.0,ABS Plastic,2.4918032786885247,0,309.0,/Users/ulukbekrahmanov/Desktop/fusion_subset/21785_d595ced5/assembly.json,True,Untitled,96,152,61,62,2,2,415.7809325625175,20.360516798178935,0.00106,0.021582147806069672,ParametricDesignType,0,0,1126
21175_85118898,simple_rotor,1,6.0,178.0,82.0,110.0,0.4513395206974273,205.13307203549,0.0,"Bamboo, Stainless Steel",2.1707317073170733,0,370.0,/Users/ulukbekrahmanov/Desktop/fusion_subset/21175_85118898/assembly.json,True,Untitled,110,178,82,82,7,6,677.2046740378821,205.13307203549002,0.0022002279604106997,0.45133952069742733,ParametricDesignType,6,1,731
20163_3742f394,medium_rotor,9,21.0,1395.0,652.0,906.0,16.37446123792233,2085.9186290346915,0.0,"Steel, Mild",2.1395705521472395,0,2953.0,/Users/ulukbekrahmanov/Desktop/fusion_subset/20163_3742f394/assembly.json,True,Untitled,906,1395,652,803,21,21,3221.1494453452287,2085.9186290346915,0.007850000000000001,16.37446123792233,ParametricDesignType,5,5,1236
22002_315afcfc,medium_rotor,16,15.0,471.0,239.0,355.0,4.4823602411755195,571.0013046083465,0.0,Steel,1.9707112970711296,0,1065.0,/Users/ulukbekrahmanov/Desktop/fusion_subset/22002_315afcfc/assembly.json,True,Untitled,355,471,239,395,15,15,1139.1948127173503,571.0013046083465,0.00785,4.4823602411755195,ParametricDesignType,1,0,794
22162_439af02a,medium_rotor,1,1.0,349.0,147.0,208.0,0.0004772437039251,0.0607953762962031,0.0,Steel,2.3741496598639458,0,704.0,/Users/ulukbekrahmanov/Desktop/fusion_subset/22162_439af02a/assembly.json,True,Untitled,208,349,147,151,1,1,1.3309980622127073,0.06079537629620311,0.00785,0.00047724370392519436,ParametricDesignType,1,0,629
21656_964b0c84,high_complexity_rotor,12,37.0,5304.0,2168.0,3347.0,3.546196066521344,451.7447218498529,0.0,Steel,2.4464944649446494,0,10819.0,/Users/ulukbekrahmanov/Desktop/fusion_subset/21656_964b0c84/assembly.json,True,Untitled,3347,5304,2168,2396,37,37,2495.2863685661387,451.74472184985285,0.007849999999999998,3.546196066521344,ParametricDesignType,14,7,1215
23369_447545f6,simple_rotor,1,6.0,186.0,98.0,122.0,0.0634522784151072,8.792472659448176,0.0,"Steel, Glass, Cast, Clear",1.8979591836734695,0,406.0,/Users/ulukbekrahmanov/Desktop/fusion_subset/23369_447545f6/assembly.json,True,Untitled,122,186,98,122,6,6,132.8612855885966,8.792472659448176,0.007216659166625094,0.0634522784151072,ParametricDesignType,2,1,419
20141_b9376856,medium_rotor,18,16.0,750.0,324.0,459.0,10.437570808479114,1329.626854583327,0.0,"Steel, Mild",2.314814814814815,0,1533.0,/Users/ulukbekrahmanov/Desktop/fusion_subset/20141_b9376856/assembly.json,True,Untitled,459,750,324,327,16,16,1371.96216050839,1329.626854583327,0.007849999999999998,10.437570808479114,ParametricDesignType,22,11,2241
23103_43bde2a6,simple_rotor,1,2.0,169.0,61.0,114.0,0.071424844996545,9.098706368986631,0.0,Steel,2.7704918032786887,1,344.0,/Users/ulukbekrahmanov/Desktop/fusion_subset/23103_43bde2a6/assembly.json,True,Untitled,114,169,61,67,2,2,45.29004951482729,9.098706368986631,0.00785,0.07142484499654506,ParametricDesignType,0,0,585
21384_b9774b93,simple_rotor,4,4.0,216.0,86.0,156.0,15.279805655181129,1946.4720579848577,0.0,Steel,2.511627906976744,1,458.0,/Users/ulukbekrahmanov/Desktop/fusion_subset/21384_b9774b93/assembly.json,True,Untitled,156,216,86,140,4,4,6553.656553456349,1946.4720579848577,0.007849999999999998,15.279805655181129,ParametricDesignType,4,0,1449
20239_49b65a55,medium_rotor,7,24.0,495.0,215.0,331.0,0.0003239385503491,0.041266057369315,0.0,"Steel, Mild",2.302325581395349,0,1041.0,/Users/ulukbekrahmanov/Desktop/fusion_subset/20239_49b65a55/assembly.json,True,Untitled,331,495,215,218,24,24,1.6962238882299836,0.04126605736931503,0.00785,0.00032393855034912295,ParametricDesignType,5,5,2191
21424_9d516e3a,medium_rotor,2,4.0,319.0,130.0,203.0,5.145553482407197,655.4845200518722,0.0,Steel,2.453846153846154,0,652.0,/Users/ulukbekrahmanov/Desktop/fusion_subset/21424_9d516e3a/assembly.json,True,Untitled,203,319,130,136,4,4,1390.085866541998,655.4845200518722,0.007850000000000001,5.145553482407197,ParametricDesignType,3,1,861
21551_c6c2d516,high_complexity_rotor,4,4.0,2453.0,950.0,1563.0,0.0255225862184424,24.077911526832473,0.0,Plastic,2.582105263157895,1,4966.0,/Users/ulukbekrahmanov/Desktop/fusion_subset/21551_c6c2d516/assembly.json,True,Untitled,1563,2453,950,1008,4,4,235.40669411505235,24.077911526832473,0.0010600000000000002,0.025522586218442424,ParametricDesignType,1,0,512
20940_9777847c,simple_rotor,13,12.0,210.0,97.0,142.0,6.714676393231979,12208.502533149054,0.0,MaterialInv_066,2.1649484536082473,0,449.0,/Users/ulukbekrahmanov/Desktop/fusion_subset/20940_9777847c/assembly.json,True,Untitled,142,210,97,102,12,12,16590.006352518543,12208.502533149054,0.0005499999999999999,6.714676393231979,ParametricDesignType,2,3,1703
23451_14c8d09e,medium_rotor,14,12.0,755.0,350.0,474.0,73.03094107302314,9303.304595289574,0.0,Steel,2.157142857142857,0,1579.0,/Users/ulukbekrahmanov/Desktop/fusion_subset/23451_14c8d09e/assembly.json,True,Untitled,474,755,350,403,12,12,8218.427114999378,9303.304595289574,0.00785,73.03094107302314,ParametricDesignType,1,1,586
21037_62248d34,symmetric_rotor,3,2.0,356.0,117.0,242.0,5.242459626211949,667.8292517467453,0.0,Steel,3.0427350427350426,1,715.0,/Users/ulukbekrahmanov/Desktop/fusion_subset/21037_62248d34/assembly.json,True,Untitled,242,356,117,122,2,2,4467.509371304134,667.8292517467453,0.007849999999999998,5.242459626211949,ParametricDesignType,0,0,473
21817_945cd3c9,medium_rotor,1,21.0,453.0,186.0,309.0,398.4068719376253,50752.46776275482,0.0,Steel,2.435483870967742,0,948.0,/Users/ulukbekrahmanov/Desktop/fusion_subset/21817_945cd3c9/assembly.json,True,Untitled,309,453,186,186,21,21,34132.02338316712,50752.46776275482,0.00785,398.4068719376253,ParametricDesignType,2,0,461
23283_fadf3820,medium_rotor,1,53.0,854.0,492.0,634.0,365.0177073415754,46499.070998926814,0.0,Steel,1.7357723577235773,0,1980.0,/Users/ulukbekrahmanov/Desktop/fusion_subset/23283_fadf3820/assembly.json,True,Untitled,634,854,492,714,53,53,43182.13478113753,46499.070998926814,0.007849999999999998,365.0177073415754,ParametricDesignType,0,0,473
23323_075a079e,medium_rotor,12,11.0,213.0,143.0,168.0,6.433707144390331,1095.9516111569549,0.0,"Steel, Polystyrene",1.4895104895104896,0,524.0,/Users/ulukbekrahmanov/Desktop/fusion_subset/23323_075a079e/assembly.json,True,Untitled,168,213,143,237,11,11,4707.359018860426,1095.9516111569549,0.005870429934035599,6.433707144390331,ParametricDesignType,0,0,392
23172_4ab01e83,medium_rotor,1,11.0,608.0,258.0,393.0,0.0936624288101355,11.93151959364784,0.0,Steel,2.356589147286822,0,1259.0,/Users/ulukbekrahmanov/Desktop/fusion_subset/23172_4ab01e83/assembly.json,True,Untitled,393,608,258,289,11,11,281.68781858554286,11.93151959364784,0.007850000000000001,0.09366242881013555,ParametricDesignType,1,0,764
21762_90d34d16,high_complexity_rotor,15,14.0,3606.0,1568.0,2072.0,0.0961366589374317,12.246708144895765,0.0,Steel,2.2997448979591835,0,7246.0,/Users/ulukbekrahmanov/Desktop/fusion_subset/21762_90d34d16/assembly.json,True,Untitled,2072,3606,1568,1616,14,14,119.694606698388,12.246708144895763,0.007849999999999998,0.09613665893743172,ParametricDesignType,9,0,1402
22612_28fe0ac2,medium_rotor,14,12.0,733.0,329.0,490.0,15.378115718841125,1958.9956329733925,0.0,Steel,2.2279635258358663,0,1552.0,/Users/ulukbekrahmanov/Desktop/fusion_subset/22612_28fe0ac2/assembly.json,True,Untitled,490,733,329,433,12,12,3297.9138417215454,1958.9956329733923,0.007849999999999996,15.378115718841123,ParametricDesignType,0,0,392
22535_0ba01cc9,complex_assembly,25,36.0,1918.0,885.0,1210.0,1.8257706857318208,232.5822529594676,0.0,"Steel, Mild, Steel",2.167231638418079,0,4013.0,/Users/ulukbekrahmanov/Desktop/fusion_subset/22535_0ba01cc9/assembly.json,True,Untitled,1210,1918,885,1025,36,36,819.5832966080534,232.58225295946758,0.007850000000000001,1.8257706857318208,ParametricDesignType,0,0,394
21715_53df62c9,medium_rotor,1,4.0,249.0,100.0,163.0,0.8244082808614103,105.02016316705864,0.0,Steel,2.49,0,512.0,/Users/ulukbekrahmanov/Desktop/fusion_subset/21715_53df62c9/assembly.json,True,Untitled,163,249,100,108,4,4,216.712406089115,105.02016316705863,0.007850000000000001,0.8244082808614103,ParametricDesignType,0,0,349
22283_36ba29c9,simple_rotor,4,3.0,100.0,38.0,67.0,0.1410358380233637,17.96634879278519,0.0,Steel,2.6315789473684212,1,205.0,/Users/ulukbekrahmanov/Desktop/fusion_subset/22283_36ba29c9/assembly.json,True,Untitled,67,100,38,42,3,3,1097.1723236317698,17.96634879278519,0.007850000000000001,0.14103583802336375,ParametricDesignType,1,0,651
20620_8a5226b4,high_complexity_rotor,1,2.0,1553.0,488.0,1094.0,521.4532691278266,66427.16804176135,0.0,Steel,3.182377049180328,1,3135.0,/Users/ulukbekrahmanov/Desktop/fusion_subset/20620_8a5226b4/assembly.json,True,Untitled,1094,1553,488,513,2,2,19739.504473819747,66427.16804176135,0.00785,521.4532691278266,ParametricDesignType,6,1,2102
20329_414757bb,medium_rotor,1,13.0,334.0,179.0,211.0,6.577615054631445,837.912745812923,0.0,"Steel, Mild",1.8659217877094971,0,724.0,/Users/ulukbekrahmanov/Desktop/fusion_subset/20329_414757bb/assembly.json,True,Untitled,211,334,179,221,13,13,1778.5540364501499,837.912745812923,0.00785,6.577615054631445,ParametricDesignType,3,2,978
22377_d490f505,simple_rotor,5,3.0,196.0,83.0,131.0,3.985975636551194,507.767597012891,0.0,Steel,2.36144578313253,0,410.0,/Users/ulukbekrahmanov/Desktop/fusion_subset/22377_d490f505/assembly.json,True,Untitled,131,196,83,113,3,3,1739.4771013195327,507.767597012891,0.007849999999999998,3.9859756365511934,ParametricDesignType,1,1,571
22492_047b125b,complex_assembly,32,146.0,4198.0,1877.0,2808.0,29.67159856427481,3779.821473156026,0.0,Steel,2.23654768247203,0,8883.0,/Users/ulukbekrahmanov/Desktop/fusion_subset/22492_047b125b/assembly.json,True,Untitled,2808,4198,1877,2114,146,146,6938.6493465214035,3779.821473156026,0.007850000000000001,29.671598564274806,ParametricDesignType,0,0,420
22402_a62e84b4,high_complexity_rotor,1,6.0,2721.0,1352.0,1115.0,61.46534619884663,7829.980407496387,0.0,Steel,2.0125739644970415,0,5188.0,/Users/ulukbekrahmanov/Desktop/fusion_subset/22402_a62e84b4/assembly.json,True,Untitled,1115,2721,1352,1352,6,6,9471.739896797857,7829.980407496387,0.00785,61.46534619884663,ParametricDesignType,1,0,540
20287_072b5bf6,high_complexity_rotor,10,6.0,3840.0,1812.0,2040.0,0.0427576458801082,15.836165140780835,0.0,"Aluminum, Wood Flooring",2.119205298013245,0,7692.0,/Users/ulukbekrahmanov/Desktop/fusion_subset/20287_072b5bf6/assembly.json,True,Untitled,2040,3840,1812,1812,6,6,113.46316353201891,15.836165140780837,0.0027,0.04275764588010826,ParametricDesignType,6,1,1033
20810_f6674f2d,simple_rotor,1,2.0,162.0,66.0,100.0,0.1080847616076547,14.87915029478076,0.0,"Steel, Rubber, Natural",2.4545454545454546,0,328.0,/Users/ulukbekrahmanov/Desktop/fusion_subset/20810_f6674f2d/assembly.json,True,Untitled,100,162,66,66,2,2,869.2493889209753,14.87915029478076,0.007264175673093925,0.1080847616076547,ParametricDesignType,0,0,630
22049_4da0d894,symmetric_rotor,3,3.0,342.0,120.0,228.0,30.58956610641171,3896.760013555632,0.0,Steel,2.85,1,690.0,/Users/ulukbekrahmanov/Desktop/fusion_subset/22049_4da0d894/assembly.json,True,Untitled,228,342,120,136,3,3,5317.129909037632,3896.760013555632,0.00785,30.58956610641171,ParametricDesignType,0,0,509
20758_cdccf572,simple_rotor,10,9.0,222.0,86.0,147.0,0.3342570505795227,42.58051599739143,0.0,Steel,2.5813953488372094,1,455.0,/Users/ulukbekrahmanov/Desktop/fusion_subset/20758_cdccf572/assembly.json,True,Untitled,147,222,86,88,10,9,374.54715551637474,42.58051599739143,0.00785,0.3342570505795227,ParametricDesignType,3,0,446
22681_124bf3a9,medium_rotor,2,12.0,270.0,133.0,193.0,67.89866810199868,8649.511860127222,0.0,Steel,2.030075187969925,0,596.0,/Users/ulukbekrahmanov/Desktop/fusion_subset/22681_124bf3a9/assembly.json,True,Untitled,193,270,133,166,12,12,8419.329608222504,8649.511860127222,0.007849999999999998,67.89866810199868,ParametricDesignType,0,0,530
21690_5d1f3475,simple_rotor,1,5.0,35.0,25.0,31.0,0.3527472450259154,44.93595478037141,0.0,Steel,1.4,0,91.0,/Users/ulukbekrahmanov/Desktop/fusion_subset/21690_5d1f3475/assembly.json,True,Untitled,31,35,25,51,5,5,289.82401067123845,44.935954780371404,0.007849999999999998,0.3527472450259154,ParametricDesignType,0,0,407
20546_87dbd755,complex_assembly,23,38.0,17605.0,6458.0,11615.0,0.2595794849293589,74.89739804878536,0.0,"Steel, Mild, Aluminum, Anodized Red, Rubber, Silicone",2.7260761845772685,1,35678.0,/Users/ulukbekrahmanov/Desktop/fusion_subset/20546_87dbd755/assembly.json,True,Untitled,11615,17605,6458,7304,38,38,999.4062995660953,74.89739804878536,0.0034658011051369045,0.25957948492935895,ParametricDesignType,1,1,611
22092_897b0ffa,medium_rotor,14,12.0,358.0,164.0,242.0,0.0389964191590143,4.985726526779862,0.0,"Steel, Iron, Cast",2.182926829268293,0,764.0,/Users/ulukbekrahmanov/Desktop/fusion_subset/22092_897b0ffa/assembly.json,True,Untitled,242,358,164,197,12,12,107.23933871983452,4.985726526779862,0.007821612146104004,0.0389964191590143,ParametricDesignType,0,0,795
20991_6795af4f,high_complexity_rotor,1,45.0,2700.0,990.0,1800.0,10.881350713899565,19081.476195971696,0.0,Wood,2.727272727272727,1,5490.0,/Users/ulukbekrahmanov/Desktop/fusion_subset/20991_6795af4f/assembly.json,True,Untitled,1800,2700,990,990,45,45,32399.999999999938,19081.476195971696,0.0005702572799999999,10.881350713899565,ParametricDesignType,1,0,397
23049_207a41f0,medium_rotor,11,10.0,504.0,296.0,386.0,26.60051885000871,3295.341169716545,0.0,"Steel, Stainless Steel, Brass",1.7027027027027026,0,1186.0,/Users/ulukbekrahmanov/Desktop/fusion_subset/23049_207a41f0/assembly.json,True,Untitled,386,504,296,494,10,10,5410.940132006024,3295.341169716545,0.008072159293994073,26.60051885000871,ParametricDesignType,0,0,642
22533_e7298b05,complex_assembly,30,51.0,5310.0,2141.0,3472.0,14.930445043173066,1901.9675214233223,0.0,Steel,2.4801494628678187,0,10923.0,/Users/ulukbekrahmanov/Desktop/fusion_subset/22533_e7298b05/assembly.json,True,Untitled,3472,5310,2141,2554,51,51,24046.196657487257,1901.9675214233225,0.007849999999999992,14.930445043173066,ParametricDesignType,0,0,408
