Subject,Predicate,Object
23164_659c91ef,hasVolumeCategory,MediumVolume
21271_ec7f62b8,rdf:type,SymmetricRotor
21271_ec7f62b8,hasMaterial,Steel
21271_ec7f62b8,belongsToFamily,symmetric_rotor
21271_ec7f62b8,hasComplexityLevel,Medium
21271_ec7f62b8,hasTopology,Moderate
21271_ec7f62b8,hasStructure,Symmetric
21271_ec7f62b8,hasMassCategory,LightWeight
21271_ec7f62b8,hasVolumeCategory,SmallVolume
22746_920025a0,rdf:type,SimpleRotor
22746_920025a0,hasMaterial,Steel
22746_920025a0,belongsToFamily,simple_rotor
22746_920025a0,hasComplexityLevel,Low
22746_920025a0,hasTopology,Sparse
22746_920025a0,hasStructure,Asymmetric
22746_920025a0,hasMassCategory,LightWeight
22746_920025a0,hasVolumeCategory,MediumVolume
20429_9dd95c38,rdf:type,SimpleRotor
20429_9dd95c38,hasMaterial,Steel
20429_9dd95c38,belongsToFamily,simple_rotor
20429_9dd95c38,hasComplexityLevel,Low
20429_9dd95c38,hasTopology,Sparse
20429_9dd95c38,hasStructure,Symmetric
20429_9dd95c38,hasMassCategory,LightWeight
20429_9dd95c38,hasVolumeCategory,SmallVolume
20806_ca60b7ae,rdf:type,SimpleRotor
20806_ca60b7ae,hasMaterial,Steel
20806_ca60b7ae,belongsToFamily,simple_rotor
20806_ca60b7ae,hasComplexityLevel,Low
20806_ca60b7ae,hasTopology,Sparse
20806_ca60b7ae,hasStructure,Symmetric
20806_ca60b7ae,hasMassCategory,MediumWeight
20806_ca60b7ae,hasVolumeCategory,MediumVolume
23178_eb4b4280,rdf:type,SymmetricRotor
23178_eb4b4280,hasMaterial,Steel
23178_eb4b4280,belongsToFamily,symmetric_rotor
23178_eb4b4280,hasComplexityLevel,Medium
23178_eb4b4280,hasTopology,Moderate
23178_eb4b4280,hasStructure,Symmetric
23178_eb4b4280,hasMassCategory,HeavyWeight
23178_eb4b4280,hasVolumeCategory,LargeVolume
21478_8fbd4409,rdf:type,SymmetricRotor
21478_8fbd4409,hasMaterial,Steel
21478_8fbd4409,belongsToFamily,symmetric_rotor
21478_8fbd4409,hasComplexityLevel,Medium
21478_8fbd4409,hasTopology,Moderate
21478_8fbd4409,hasStructure,Symmetric
21478_8fbd4409,hasMassCategory,LightWeight
21478_8fbd4409,hasVolumeCategory,SmallVolume
23511_8651ac1f,rdf:type,HighComplexityRotor
23511_8651ac1f,hasMaterial,Steel
23511_8651ac1f,belongsToFamily,high_complexity_rotor
23511_8651ac1f,hasComplexityLevel,High
23511_8651ac1f,hasTopology,Dense
23511_8651ac1f,hasStructure,Symmetric
23511_8651ac1f,hasMassCategory,HeavyWeight
23511_8651ac1f,hasVolumeCategory,LargeVolume
22372_e91792a1,rdf:type,MediumRotor
22372_e91792a1,hasMaterial,Steel
22372_e91792a1,belongsToFamily,medium_rotor
22372_e91792a1,hasComplexityLevel,Medium
22372_e91792a1,hasTopology,Moderate
22372_e91792a1,hasStructure,Asymmetric
22372_e91792a1,hasMassCategory,HeavyWeight
22372_e91792a1,hasVolumeCategory,LargeVolume
21634_e5e20375,rdf:type,SimpleRotor
21634_e5e20375,hasMaterial,Aluminum
21634_e5e20375,belongsToFamily,simple_rotor
21634_e5e20375,hasComplexityLevel,Low
21634_e5e20375,hasTopology,Sparse
21634_e5e20375,hasStructure,Asymmetric
21634_e5e20375,hasMassCategory,LightWeight
21634_e5e20375,hasVolumeCategory,SmallVolume
22430_c6f08b03,rdf:type,ComplexAssembly
22430_c6f08b03,hasMaterial,Steel
22430_c6f08b03,belongsToFamily,complex_assembly
22430_c6f08b03,hasComplexityLevel,High
22430_c6f08b03,hasTopology,Dense
22430_c6f08b03,hasStructure,Asymmetric
22430_c6f08b03,hasMassCategory,LightWeight
22430_c6f08b03,hasVolumeCategory,MediumVolume
22461_0ba0e480,rdf:type,MediumRotor
22461_0ba0e480,hasMaterial,Steel
22461_0ba0e480,belongsToFamily,medium_rotor
22461_0ba0e480,hasComplexityLevel,Medium
22461_0ba0e480,hasTopology,Moderate
22461_0ba0e480,hasStructure,Asymmetric
22461_0ba0e480,hasMassCategory,LightWeight
22461_0ba0e480,hasVolumeCategory,MediumVolume
23305_2662b29a,rdf:type,MediumRotor
23305_2662b29a,hasMaterial,Steel
23305_2662b29a,belongsToFamily,medium_rotor
23305_2662b29a,hasComplexityLevel,Medium
23305_2662b29a,hasTopology,Moderate
23305_2662b29a,hasStructure,Asymmetric
23305_2662b29a,hasMassCategory,HeavyWeight
23305_2662b29a,hasVolumeCategory,LargeVolume
23163_7b143a6f,rdf:type,SimpleRotor
23163_7b143a6f,hasMaterial,Steel
23163_7b143a6f,belongsToFamily,simple_rotor
23163_7b143a6f,hasComplexityLevel,Low
23163_7b143a6f,hasTopology,Sparse
23163_7b143a6f,hasStructure,Asymmetric
23163_7b143a6f,hasMassCategory,LightWeight
23163_7b143a6f,hasVolumeCategory,SmallVolume
20970_d20c6c35,rdf:type,SymmetricRotor
20970_d20c6c35,hasMaterial,Wood
20970_d20c6c35,belongsToFamily,symmetric_rotor
20970_d20c6c35,hasComplexityLevel,Medium
20970_d20c6c35,hasTopology,Moderate
20970_d20c6c35,hasStructure,Symmetric
20970_d20c6c35,hasMassCategory,MediumWeight
20970_d20c6c35,hasVolumeCategory,LargeVolume
23218_02d26ab4,rdf:type,SimpleRotor
23218_02d26ab4,hasMaterial,Wood
23218_02d26ab4,belongsToFamily,simple_rotor
23218_02d26ab4,hasComplexityLevel,Low
23218_02d26ab4,hasTopology,Sparse
23218_02d26ab4,hasStructure,Asymmetric
23218_02d26ab4,hasMassCategory,LightWeight
23218_02d26ab4,hasVolumeCategory,MediumVolume
22987_37973191,rdf:type,MediumRotor
22987_37973191,hasMaterial,Steel
22987_37973191,belongsToFamily,medium_rotor
22987_37973191,hasComplexityLevel,Medium
22987_37973191,hasTopology,Moderate
22987_37973191,hasStructure,Asymmetric
22987_37973191,hasMassCategory,HeavyWeight
22987_37973191,hasVolumeCategory,LargeVolume
22147_12995368,rdf:type,SimpleRotor
22147_12995368,hasMaterial,Steel
22147_12995368,belongsToFamily,simple_rotor
22147_12995368,hasComplexityLevel,Low
22147_12995368,hasTopology,Sparse
22147_12995368,hasStructure,Symmetric
22147_12995368,hasMassCategory,MediumWeight
22147_12995368,hasVolumeCategory,MediumVolume
21552_4e9c19b1,rdf:type,MediumRotor
21552_4e9c19b1,hasMaterial,Steel
21552_4e9c19b1,belongsToFamily,medium_rotor
21552_4e9c19b1,hasComplexityLevel,Medium
21552_4e9c19b1,hasTopology,Moderate
21552_4e9c19b1,hasStructure,Asymmetric
21552_4e9c19b1,hasMassCategory,HeavyWeight
21552_4e9c19b1,hasVolumeCategory,LargeVolume
21582_a3d32115,rdf:type,ComplexAssembly
21582_a3d32115,hasMaterial,Steel
21582_a3d32115,belongsToFamily,complex_assembly
21582_a3d32115,hasComplexityLevel,High
21582_a3d32115,hasTopology,Dense
21582_a3d32115,hasStructure,Asymmetric
21582_a3d32115,hasMassCategory,MediumWeight
21582_a3d32115,hasVolumeCategory,MediumVolume
21911_429c1a72,rdf:type,SimpleRotor
21911_429c1a72,hasMaterial,Steel
21911_429c1a72,belongsToFamily,simple_rotor
21911_429c1a72,hasComplexityLevel,Low
21911_429c1a72,hasTopology,Sparse
21911_429c1a72,hasStructure,Asymmetric
21911_429c1a72,hasMassCategory,LightWeight
21911_429c1a72,hasVolumeCategory,SmallVolume
20657_913a7675,rdf:type,MediumRotor
20657_913a7675,hasMaterial,Steel
20657_913a7675,belongsToFamily,medium_rotor
20657_913a7675,hasComplexityLevel,Medium
20657_913a7675,hasTopology,Moderate
20657_913a7675,hasStructure,Asymmetric
20657_913a7675,hasMassCategory,HeavyWeight
20657_913a7675,hasVolumeCategory,LargeVolume
21926_b4c7068b,rdf:type,HighComplexityRotor
21926_b4c7068b,hasMaterial,Steel
21926_b4c7068b,belongsToFamily,high_complexity_rotor
21926_b4c7068b,hasComplexityLevel,High
21926_b4c7068b,hasTopology,Dense
21926_b4c7068b,hasStructure,Asymmetric
21926_b4c7068b,hasMassCategory,MediumWeight
21926_b4c7068b,hasVolumeCategory,MediumVolume
22732_cd2af0ac,rdf:type,SimpleRotor
22732_cd2af0ac,hasMaterial,Aluminum
22732_cd2af0ac,belongsToFamily,simple_rotor
22732_cd2af0ac,hasComplexityLevel,Low
22732_cd2af0ac,hasTopology,Sparse
22732_cd2af0ac,hasStructure,Asymmetric
22732_cd2af0ac,hasMassCategory,HeavyWeight
22732_cd2af0ac,hasVolumeCategory,LargeVolume
21049_f644930a,rdf:type,MediumRotor
21049_f644930a,hasMaterial,Steel
21049_f644930a,belongsToFamily,medium_rotor
21049_f644930a,hasComplexityLevel,Medium
21049_f644930a,hasTopology,Moderate
21049_f644930a,hasStructure,Asymmetric
21049_f644930a,hasMassCategory,HeavyWeight
21049_f644930a,hasVolumeCategory,MediumVolume
22345_bc482c26,rdf:type,MediumRotor
22345_bc482c26,hasMaterial,Steel
22345_bc482c26,belongsToFamily,medium_rotor
22345_bc482c26,hasComplexityLevel,Medium
22345_bc482c26,hasTopology,Moderate
22345_bc482c26,hasStructure,Asymmetric
22345_bc482c26,hasMassCategory,HeavyWeight
22345_bc482c26,hasVolumeCategory,LargeVolume
21697_06656699,rdf:type,HighComplexityRotor
21697_06656699,hasMaterial,Steel
21697_06656699,belongsToFamily,high_complexity_rotor
21697_06656699,hasComplexityLevel,High
21697_06656699,hasTopology,Dense
21697_06656699,hasStructure,Symmetric
21697_06656699,hasMassCategory,MediumWeight
21697_06656699,hasVolumeCategory,MediumVolume
20412_42170125,rdf:type,SimpleRotor
20412_42170125,hasMaterial,Steel
20412_42170125,belongsToFamily,simple_rotor
20412_42170125,hasComplexityLevel,Low
20412_42170125,hasTopology,Sparse
20412_42170125,hasStructure,Asymmetric
20412_42170125,hasMassCategory,LightWeight
20412_42170125,hasVolumeCategory,SmallVolume
21845_dff8b3a1,rdf:type,HighComplexityRotor
21845_dff8b3a1,hasMaterial,Steel
21845_dff8b3a1,belongsToFamily,high_complexity_rotor
21845_dff8b3a1,hasComplexityLevel,High
21845_dff8b3a1,hasTopology,Dense
21845_dff8b3a1,hasStructure,Symmetric
21845_dff8b3a1,hasMassCategory,LightWeight
21845_dff8b3a1,hasVolumeCategory,SmallVolume
23083_fdb942ac,rdf:type,HighComplexityRotor
23083_fdb942ac,hasMaterial,Steel
23083_fdb942ac,belongsToFamily,high_complexity_rotor
23083_fdb942ac,hasComplexityLevel,High
23083_fdb942ac,hasTopology,Dense
23083_fdb942ac,hasStructure,Asymmetric
23083_fdb942ac,hasMassCategory,HeavyWeight
23083_fdb942ac,hasVolumeCategory,MediumVolume
22050_e8702dd4,rdf:type,SymmetricRotor
22050_e8702dd4,hasMaterial,OtherEngineeringMaterial
22050_e8702dd4,belongsToFamily,symmetric_rotor
22050_e8702dd4,hasComplexityLevel,Medium
22050_e8702dd4,hasTopology,Moderate
22050_e8702dd4,hasStructure,Symmetric
22050_e8702dd4,hasMassCategory,MediumWeight
22050_e8702dd4,hasVolumeCategory,LargeVolume
21495_ebbbd369,rdf:type,SimpleRotor
21495_ebbbd369,hasMaterial,Steel
21495_ebbbd369,belongsToFamily,simple_rotor
21495_ebbbd369,hasComplexityLevel,Low
21495_ebbbd369,hasTopology,Sparse
21495_ebbbd369,hasStructure,Asymmetric
21495_ebbbd369,hasMassCategory,LightWeight
21495_ebbbd369,hasVolumeCategory,SmallVolume
22140_9cda24cc,rdf:type,SimpleRotor
22140_9cda24cc,hasMaterial,Steel
22140_9cda24cc,belongsToFamily,simple_rotor
22140_9cda24cc,hasComplexityLevel,Low
22140_9cda24cc,hasTopology,Sparse
22140_9cda24cc,hasStructure,Symmetric
22140_9cda24cc,hasMassCategory,LightWeight
22140_9cda24cc,hasVolumeCategory,SmallVolume
23035_6087bb57,rdf:type,MediumRotor
23035_6087bb57,hasMaterial,Steel
23035_6087bb57,belongsToFamily,medium_rotor
23035_6087bb57,hasComplexityLevel,Medium
23035_6087bb57,hasTopology,Moderate
23035_6087bb57,hasStructure,Asymmetric
23035_6087bb57,hasMassCategory,MediumWeight
23035_6087bb57,hasVolumeCategory,MediumVolume
21836_5bc91e49,rdf:type,SymmetricRotor
21836_5bc91e49,hasMaterial,Steel
21836_5bc91e49,belongsToFamily,symmetric_rotor
21836_5bc91e49,hasComplexityLevel,Medium
21836_5bc91e49,hasTopology,Moderate
21836_5bc91e49,hasStructure,Symmetric
21836_5bc91e49,hasMassCategory,LightWeight
21836_5bc91e49,hasVolumeCategory,SmallVolume
21539_cfe1f7fd,rdf:type,MediumRotor
21539_cfe1f7fd,hasMaterial,Steel
21539_cfe1f7fd,belongsToFamily,medium_rotor
21539_cfe1f7fd,hasComplexityLevel,Medium
21539_cfe1f7fd,hasTopology,Moderate
21539_cfe1f7fd,hasStructure,Asymmetric
21539_cfe1f7fd,hasMassCategory,HeavyWeight
21539_cfe1f7fd,hasVolumeCategory,LargeVolume
21626_b34008e6,rdf:type,MediumRotor
21626_b34008e6,hasMaterial,Steel
21626_b34008e6,belongsToFamily,medium_rotor
21626_b34008e6,hasComplexityLevel,Medium
21626_b34008e6,hasTopology,Moderate
21626_b34008e6,hasStructure,Asymmetric
21626_b34008e6,hasMassCategory,MediumWeight
21626_b34008e6,hasVolumeCategory,MediumVolume
21862_ec534e16,rdf:type,SimpleRotor
21862_ec534e16,hasMaterial,Steel
21862_ec534e16,belongsToFamily,simple_rotor
21862_ec534e16,hasComplexityLevel,Low
21862_ec534e16,hasTopology,Sparse
21862_ec534e16,hasStructure,Symmetric
21862_ec534e16,hasMassCategory,LightWeight
21862_ec534e16,hasVolumeCategory,SmallVolume
21451_fea6f0d1,rdf:type,SimpleRotor
21451_fea6f0d1,hasMaterial,Steel
21451_fea6f0d1,belongsToFamily,simple_rotor
21451_fea6f0d1,hasComplexityLevel,Low
21451_fea6f0d1,hasTopology,Sparse
21451_fea6f0d1,hasStructure,Asymmetric
21451_fea6f0d1,hasMassCategory,LightWeight
21451_fea6f0d1,hasVolumeCategory,SmallVolume
20431_27e7f151,rdf:type,MediumRotor
20431_27e7f151,hasMaterial,Aluminum
20431_27e7f151,belongsToFamily,medium_rotor
20431_27e7f151,hasComplexityLevel,Medium
20431_27e7f151,hasTopology,Moderate
20431_27e7f151,hasStructure,Asymmetric
20431_27e7f151,hasMassCategory,LightWeight
20431_27e7f151,hasVolumeCategory,MediumVolume
23493_57512264,rdf:type,MediumRotor
23493_57512264,hasMaterial,Steel
23493_57512264,belongsToFamily,medium_rotor
23493_57512264,hasComplexityLevel,Medium
23493_57512264,hasTopology,Moderate
23493_57512264,hasStructure,Asymmetric
23493_57512264,hasMassCategory,LightWeight
23493_57512264,hasVolumeCategory,SmallVolume
23170_6ea8ded5,rdf:type,SymmetricRotor
23170_6ea8ded5,hasMaterial,Steel
23170_6ea8ded5,belongsToFamily,symmetric_rotor
23170_6ea8ded5,hasComplexityLevel,Medium
23170_6ea8ded5,hasTopology,Moderate
23170_6ea8ded5,hasStructure,Symmetric
23170_6ea8ded5,hasMassCategory,LightWeight
23170_6ea8ded5,hasVolumeCategory,SmallVolume
22747_3f6faf4c,rdf:type,SimpleRotor
22747_3f6faf4c,hasMaterial,Steel
22747_3f6faf4c,belongsToFamily,simple_rotor
22747_3f6faf4c,hasComplexityLevel,Low
22747_3f6faf4c,hasTopology,Sparse
22747_3f6faf4c,hasStructure,Asymmetric
22747_3f6faf4c,hasMassCategory,MediumWeight
22747_3f6faf4c,hasVolumeCategory,MediumVolume
20925_dc64a33a,rdf:type,MediumRotor
20925_dc64a33a,hasMaterial,Steel
20925_dc64a33a,belongsToFamily,medium_rotor
20925_dc64a33a,hasComplexityLevel,Medium
20925_dc64a33a,hasTopology,Moderate
20925_dc64a33a,hasStructure,Asymmetric
20925_dc64a33a,hasMassCategory,LightWeight
20925_dc64a33a,hasVolumeCategory,SmallVolume
21603_98a15295,rdf:type,SymmetricRotor
21603_98a15295,hasMaterial,OtherEngineeringMaterial
21603_98a15295,belongsToFamily,symmetric_rotor
21603_98a15295,hasComplexityLevel,Medium
21603_98a15295,hasTopology,Moderate
21603_98a15295,hasStructure,Symmetric
21603_98a15295,hasMassCategory,LightWeight
21603_98a15295,hasVolumeCategory,MediumVolume
23417_9a9e9937,rdf:type,MediumRotor
23417_9a9e9937,hasMaterial,Steel
23417_9a9e9937,belongsToFamily,medium_rotor
23417_9a9e9937,hasComplexityLevel,Medium
23417_9a9e9937,hasTopology,Moderate
23417_9a9e9937,hasStructure,Asymmetric
23417_9a9e9937,hasMassCategory,MediumWeight
23417_9a9e9937,hasVolumeCategory,MediumVolume
21797_69df08d5,rdf:type,HighComplexityRotor
21797_69df08d5,hasMaterial,Plastic
21797_69df08d5,belongsToFamily,high_complexity_rotor
21797_69df08d5,hasComplexityLevel,High
21797_69df08d5,hasTopology,Dense
21797_69df08d5,hasStructure,Symmetric
21797_69df08d5,hasMassCategory,LightWeight
21797_69df08d5,hasVolumeCategory,MediumVolume
21991_ab98f156,rdf:type,HighComplexityRotor
21991_ab98f156,hasMaterial,Steel
21991_ab98f156,belongsToFamily,high_complexity_rotor
21991_ab98f156,hasComplexityLevel,High
21991_ab98f156,hasTopology,Dense
21991_ab98f156,hasStructure,Asymmetric
21991_ab98f156,hasMassCategory,HeavyWeight
21991_ab98f156,hasVolumeCategory,LargeVolume
23034_b38134ee,rdf:type,MediumRotor
23034_b38134ee,hasMaterial,Steel
23034_b38134ee,belongsToFamily,medium_rotor
23034_b38134ee,hasComplexityLevel,Medium
23034_b38134ee,hasTopology,Sparse
23034_b38134ee,hasStructure,Asymmetric
23034_b38134ee,hasMassCategory,MediumWeight
23034_b38134ee,hasVolumeCategory,MediumVolume
21612_e2981dae,rdf:type,SimpleRotor
21612_e2981dae,hasMaterial,Steel
21612_e2981dae,belongsToFamily,simple_rotor
21612_e2981dae,hasComplexityLevel,Low
21612_e2981dae,hasTopology,Sparse
21612_e2981dae,hasStructure,Asymmetric
21612_e2981dae,hasMassCategory,MediumWeight
21612_e2981dae,hasVolumeCategory,MediumVolume
21785_d595ced5,rdf:type,SimpleRotor
21785_d595ced5,hasMaterial,Plastic
21785_d595ced5,belongsToFamily,simple_rotor
21785_d595ced5,hasComplexityLevel,Low
21785_d595ced5,hasTopology,Sparse
21785_d595ced5,hasStructure,Asymmetric
21785_d595ced5,hasMassCategory,LightWeight
21785_d595ced5,hasVolumeCategory,SmallVolume
21175_85118898,rdf:type,SimpleRotor
21175_85118898,hasMaterial,Steel
21175_85118898,belongsToFamily,simple_rotor
21175_85118898,hasComplexityLevel,Low
21175_85118898,hasTopology,Sparse
21175_85118898,hasStructure,Asymmetric
21175_85118898,hasMassCategory,LightWeight
21175_85118898,hasVolumeCategory,MediumVolume
20163_3742f394,rdf:type,MediumRotor
20163_3742f394,hasMaterial,Steel
20163_3742f394,belongsToFamily,medium_rotor
20163_3742f394,hasComplexityLevel,Medium
20163_3742f394,hasTopology,Moderate
20163_3742f394,hasStructure,Asymmetric
20163_3742f394,hasMassCategory,MediumWeight
20163_3742f394,hasVolumeCategory,MediumVolume
22002_315afcfc,rdf:type,MediumRotor
22002_315afcfc,hasMaterial,Steel
22002_315afcfc,belongsToFamily,medium_rotor
22002_315afcfc,hasComplexityLevel,Medium
22002_315afcfc,hasTopology,Moderate
22002_315afcfc,hasStructure,Asymmetric
22002_315afcfc,hasMassCategory,MediumWeight
22002_315afcfc,hasVolumeCategory,MediumVolume
22162_439af02a,rdf:type,MediumRotor
22162_439af02a,hasMaterial,Steel
22162_439af02a,belongsToFamily,medium_rotor
22162_439af02a,hasComplexityLevel,Medium
22162_439af02a,hasTopology,Moderate
22162_439af02a,hasStructure,Asymmetric
22162_439af02a,hasMassCategory,LightWeight
22162_439af02a,hasVolumeCategory,SmallVolume
21656_964b0c84,rdf:type,HighComplexityRotor
21656_964b0c84,hasMaterial,Steel
21656_964b0c84,belongsToFamily,high_complexity_rotor
21656_964b0c84,hasComplexityLevel,High
21656_964b0c84,hasTopology,Dense
21656_964b0c84,hasStructure,Asymmetric
21656_964b0c84,hasMassCategory,MediumWeight
21656_964b0c84,hasVolumeCategory,MediumVolume
23369_447545f6,rdf:type,SimpleRotor
23369_447545f6,hasMaterial,Steel
23369_447545f6,belongsToFamily,simple_rotor
23369_447545f6,hasComplexityLevel,Low
23369_447545f6,hasTopology,Sparse
23369_447545f6,hasStructure,Asymmetric
23369_447545f6,hasMassCategory,LightWeight
23369_447545f6,hasVolumeCategory,SmallVolume
20141_b9376856,rdf:type,MediumRotor
20141_b9376856,hasMaterial,Steel
20141_b9376856,belongsToFamily,medium_rotor
20141_b9376856,hasComplexityLevel,Medium
20141_b9376856,hasTopology,Moderate
20141_b9376856,hasStructure,Asymmetric
20141_b9376856,hasMassCategory,MediumWeight
20141_b9376856,hasVolumeCategory,MediumVolume
23103_43bde2a6,rdf:type,SimpleRotor
23103_43bde2a6,hasMaterial,Steel
23103_43bde2a6,belongsToFamily,simple_rotor
23103_43bde2a6,hasComplexityLevel,Low
23103_43bde2a6,hasTopology,Sparse
23103_43bde2a6,hasStructure,Symmetric
23103_43bde2a6,hasMassCategory,LightWeight
23103_43bde2a6,hasVolumeCategory,SmallVolume
21384_b9774b93,rdf:type,SimpleRotor
21384_b9774b93,hasMaterial,Steel
21384_b9774b93,belongsToFamily,simple_rotor
21384_b9774b93,hasComplexityLevel,Low
21384_b9774b93,hasTopology,Sparse
21384_b9774b93,hasStructure,Symmetric
21384_b9774b93,hasMassCategory,MediumWeight
21384_b9774b93,hasVolumeCategory,MediumVolume
20239_49b65a55,rdf:type,MediumRotor
20239_49b65a55,hasMaterial,Steel
20239_49b65a55,belongsToFamily,medium_rotor
20239_49b65a55,hasComplexityLevel,Medium
20239_49b65a55,hasTopology,Moderate
20239_49b65a55,hasStructure,Asymmetric
20239_49b65a55,hasMassCategory,LightWeight
20239_49b65a55,hasVolumeCategory,SmallVolume
21424_9d516e3a,rdf:type,MediumRotor
21424_9d516e3a,hasMaterial,Steel
21424_9d516e3a,belongsToFamily,medium_rotor
21424_9d516e3a,hasComplexityLevel,Medium
21424_9d516e3a,hasTopology,Moderate
21424_9d516e3a,hasStructure,Asymmetric
21424_9d516e3a,hasMassCategory,MediumWeight
21424_9d516e3a,hasVolumeCategory,MediumVolume
21551_c6c2d516,rdf:type,HighComplexityRotor
21551_c6c2d516,hasMaterial,Plastic
21551_c6c2d516,belongsToFamily,high_complexity_rotor
21551_c6c2d516,hasComplexityLevel,High
21551_c6c2d516,hasTopology,Dense
21551_c6c2d516,hasStructure,Symmetric
21551_c6c2d516,hasMassCategory,LightWeight
21551_c6c2d516,hasVolumeCategory,SmallVolume
20940_9777847c,rdf:type,SimpleRotor
20940_9777847c,hasMaterial,OtherEngineeringMaterial
20940_9777847c,belongsToFamily,simple_rotor
20940_9777847c,hasComplexityLevel,Low
20940_9777847c,hasTopology,Sparse
20940_9777847c,hasStructure,Asymmetric
20940_9777847c,hasMassCategory,MediumWeight
20940_9777847c,hasVolumeCategory,LargeVolume
23451_14c8d09e,rdf:type,MediumRotor
23451_14c8d09e,hasMaterial,Steel
23451_14c8d09e,belongsToFamily,medium_rotor
23451_14c8d09e,hasComplexityLevel,Medium
23451_14c8d09e,hasTopology,Moderate
23451_14c8d09e,hasStructure,Asymmetric
23451_14c8d09e,hasMassCategory,HeavyWeight
23451_14c8d09e,hasVolumeCategory,LargeVolume
21037_62248d34,rdf:type,SymmetricRotor
21037_62248d34,hasMaterial,Steel
21037_62248d34,belongsToFamily,symmetric_rotor
21037_62248d34,hasComplexityLevel,Medium
21037_62248d34,hasTopology,Moderate
21037_62248d34,hasStructure,Symmetric
21037_62248d34,hasMassCategory,MediumWeight
21037_62248d34,hasVolumeCategory,MediumVolume
21817_945cd3c9,rdf:type,MediumRotor
21817_945cd3c9,hasMaterial,Steel
21817_945cd3c9,belongsToFamily,medium_rotor
21817_945cd3c9,hasComplexityLevel,Medium
21817_945cd3c9,hasTopology,Moderate
21817_945cd3c9,hasStructure,Asymmetric
21817_945cd3c9,hasMassCategory,HeavyWeight
21817_945cd3c9,hasVolumeCategory,LargeVolume
23283_fadf3820,rdf:type,MediumRotor
